Propiedades de las instancia L W m M Valor de la superficie Cota superior superficie ocupada Suma de las piezas Cota superior
tfs1_16.txt	100	100	40	120	275718	10000	662073	30000
tfs1_17.txt	100	100	40	120	275706	10000	578604	30000
tfs1_18.txt	100	100	40	120	255363	10000	585285	30000
tfs1_19.txt	100	100	40	120	268422	10000	429219	30000
tfs1_20.txt	100	100	40	120	318423	10000	654690	30000
tfs1_21.txt	100	100	40	160	317996	10000	612560	30000
tfs1_22.txt	100	100	40	160	303600	10000	612632	30000
tfs1_23.txt	100	100	40	160	407992	10000	808956	30000
tfs1_24.txt	100	100	40	160	427340	10000	784864	30000
tfs1_25.txt	100	100	40	160	333984	10000	676596	30000
tfs1_26.txt	100	100	40	160	391108	10000	826744	30000
tfs1_27.txt	100	100	40	160	328880	10000	656516	30000
tfs1_28.txt	100	100	40	160	352908	10000	589420	30000
tfs1_29.txt	100	100	40	160	440424	10000	960656	30000
tfs1_30.txt	100	100	40	160	449176	10000	906972	30000
tfs1_31.txt	100	100	50	50	112456	10000	250604	30000
tfs1_32.txt	100	100	50	50	115291	10000	211503	29994
tfs1_33.txt	100	100	50	50	113672	10000	236530	30000
tfs1_34.txt	100	100	50	50	82711	10000	154301	30000
tfs1_35.txt	100	100	50	50	133313	10000	238639	30000
tfs1_36.txt	100	100	50	50	108740	10000	197078	30000
tfs1_37.txt	100	100	50	50	104633	10000	232420	30000
tfs1_38.txt	100	100	50	50	121762	10000	222951	30000
tfs1_39.txt	100	100	50	50	74315	10000	142275	30000
tfs1_40.txt	100	100	50	50	121294	10000	239042	30000
tfs1_41.txt	100	100	50	150	371349	10000	820929	30000
tfs1_42.txt	100	100	50	150	352662	10000	747036	30000
tfs1_43.txt	100	100	50	150	344691	10000	762063	30000
tfs1_44.txt	100	100	50	150	352023	10000	712167	30000
tfs1_45.txt	100	100	50	150	378390	10000	644760	30000
tfs1_46.txt	100	100	50	150	345513	10000	729774	30000
tfs1_47.txt	100	100	50	150	244860	10000	521472	30000
tfs1_48.txt	100	100	50	150	384852	10000	707049	30000
tfs1_49.txt	100	100	50	150	302007	10000	653247	30000
tfs1_50.txt	100	100	50	150	413556	10000	690300	30000
tfs1_51.txt	100	100	50	200	480168	10000	1080044	30000
tfs1_52.txt	100	100	50	200	394196	10000	844448	30000
tfs1_53.txt	100	100	50	200	370160	10000	689128	30000
tfs1_54.txt	100	100	50	200	483220	10000	1003952	30000
tfs1_55.txt	100	100	50	200	486536	10000	917436	30000
tfs1_56.txt	100	100	50	200	446740	10000	913888	30000
tfs1_57.txt	100	100	50	200	428932	10000	648036	30000
tfs1_58.txt	100	100	50	200	473352	10000	938072	30000
tfs1_59.txt	100	100	50	200	482884	10000	942616	30000
tfs1_60.txt	100	100	50	200	402668	10000	805924	30000
tfs1_61.txt	100	100	100	100	198960	10000	380328	30000
tfs1_62.txt	100	100	100	100	264641	10000	504085	30000
tfs1_63.txt	100	100	100	100	225424	10000	461083	30000
tfs1_64.txt	100	100	100	100	224305	10000	431136	30000
tfs1_65.txt	100	100	100	100	257817	10000	502732	30000
tfs1_66.txt	100	100	100	100	247132	10000	499490	30000
tfs1_67.txt	100	100	100	100	224453	10000	403534	30000
tfs1_68.txt	100	100	100	100	215039	10000	444560	30000
tfs1_69.txt	100	100	100	100	218637	10000	439858	30000
tfs1_70.txt	100	100	100	100	224734	10000	423819	30000
tfs1_71.txt	100	100	100	300	687897	10000	1322571	30000
tfs1_72.txt	100	100	100	300	768729	10000	1556748	30000
tfs1_73.txt	100	100	100	300	713412	10000	1334670	30000
tfs1_74.txt	100	100	100	300	722013	10000	1472733	30000
tfs1_75.txt	100	100	100	300	772974	10000	1577460	30000
tfs1_76.txt	100	100	100	300	735957	10000	1406553	30000
tfs1_77.txt	100	100	100	300	612447	10000	1235478	30000
tfs1_78.txt	100	100	100	300	716283	10000	1411551	30000
tfs1_79.txt	100	100	100	300	744708	10000	1516782	30000
tfs1_80.txt	100	100	100	300	703821	10000	1416411	30000
tfs1_81.txt	100	100	100	400	882964	10000	1780984	30000
tfs1_82.txt	100	100	100	400	1019932	10000	2024252	30000
tfs1_83.txt	100	100	100	400	1048512	10000	2098436	30000
tfs1_84.txt	100	100	100	400	945500	10000	1725208	30000
tfs1_85.txt	100	100	100	400	872660	10000	1619952	30000
tfs1_86.txt	100	100	100	400	821688	10000	1689016	30000
tfs1_87.txt	100	100	100	400	1057776	10000	2078012	30000
tfs1_88.txt	100	100	100	400	861408	10000	1629760	30000
tfs1_89.txt	100	100	100	400	901220	10000	1874828	30000
tfs1_90.txt	100	100	100	400	856840	10000	1682292	30000
tfs1_91.txt	100	100	150	150	339583	10000	703903	30000
tfs1_92.txt	100	100	150	150	349135	10000	736627	30000
tfs1_93.txt	100	100	150	150	369895	10000	778639	30000
tfs1_94.txt	100	100	150	150	328022	10000	644143	30000
tfs1_95.txt	100	100	150	150	302869	10000	620269	30000
tfs1_96.txt	100	100	150	150	308418	10000	618707	30000
tfs1_97.txt	100	100	150	150	333215	10000	682234	30000
tfs1_98.txt	100	100	150	150	404071	10000	772285	30000
tfs1_99.txt	100	100	150	150	326438	10000	557362	30000
tfs1_100.txt	100	100	150	150	354600	10000	705621	30000
tfs1_101.txt	100	100	150	450	1060452	10000	2266275	30000
tfs1_102.txt	100	100	150	450	986118	10000	2019471	30000
tfs1_103.txt	100	100	150	450	910476	10000	1804095	30000
tfs1_104.txt	100	100	150	450	979230	10000	1968159	30000
tfs1_105.txt	100	100	150	450	1047297	10000	2052417	30000
tfs1_106.txt	100	100	150	450	1189404	10000	2239542	30000
tfs1_107.txt	100	100	150	450	1140513	10000	2408511	30000
tfs1_108.txt	100	100	150	450	1050042	10000	2043276	30000
tfs1_109.txt	100	100	150	450	1045050	10000	2026650	30000
tfs1_110.txt	100	100	150	450	908715	10000	1742328	30000
tfs1_111.txt	100	100	150	600	1480624	10000	3020708	30000
tfs1_112.txt	100	100	150	600	1457476	10000	2908076	30000
tfs1_113.txt	100	100	150	600	1380296	10000	2754816	30000
tfs1_114.txt	100	100	150	600	1534352	10000	3163488	30000
tfs1_115.txt	100	100	150	600	1398208	10000	2758332	30000
tfs1_116.txt	100	100	150	600	1268300	10000	2630440	30000
tfs1_117.txt	100	100	150	600	1527548	10000	3135044	30000
tfs1_118.txt	100	100	150	600	1381292	10000	2652112	30000
tfs1_119.txt	100	100	150	600	1220740	10000	2339496	30000
tfs1_120.txt	100	100	150	600	1207356	10000	2294060	30000
tfs1_121.txt	100	100	250	250	553773	10000	1051705	30000
tfs1_122.txt	100	100	250	250	617138	10000	1259800	30000
tfs1_123.txt	100	100	250	250	592101	10000	1175873	30000
tfs1_124.txt	100	100	250	250	577127	10000	1122896	30000
tfs1_125.txt	100	100	250	250	591373	10000	1181409	30000
tfs1_126.txt	100	100	250	250	533208	10000	1075585	30000
tfs1_127.txt	100	100	250	250	564400	10000	1091175	30000
tfs1_128.txt	100	100	250	250	586656	10000	1179745	30000
tfs1_129.txt	100	100	250	250	629105	10000	1269116	30000
tfs1_130.txt	100	100	250	250	574899	10000	1058354	30000
tfs1_131.txt	100	100	250	750	1724646	10000	3444927	30000
tfs1_132.txt	100	100	250	750	1872348	10000	3745596	30000
tfs1_133.txt	100	100	250	750	1825338	10000	3543780	30000
tfs1_134.txt	100	100	250	750	1719096	10000	3735183	30000
tfs1_135.txt	100	100	250	750	1628631	10000	3103929	30000
tfs1_136.txt	100	100	250	750	1770516	10000	3475290	30000
tfs1_137.txt	100	100	250	750	1804377	10000	3555459	30000
tfs1_138.txt	100	100	250	750	1824102	10000	3697311	30000
tfs1_139.txt	100	100	250	750	1794966	10000	3577731	30000
tfs1_140.txt	100	100	250	750	1745421	10000	3395037	30000
tfs1_141.txt	100	100	250	1000	2419240	10000	4811592	30000
tfs1_142.txt	100	100	250	1000	2362428	10000	4662380	30000
tfs1_143.txt	100	100	250	1000	2444544	10000	5039284	30000
tfs1_144.txt	100	100	250	1000	2196268	10000	4456796	30000
tfs1_145.txt	100	100	250	1000	2227660	10000	4750788	30000
tfs1_146.txt	100	100	250	1000	2531952	10000	5057048	30000
tfs1_147.txt	100	100	250	1000	2326716	10000	4557748	30000
tfs1_148.txt	100	100	250	1000	2031112	10000	3840532	30000
tfs1_149.txt	100	100	250	1000	2415072	10000	4615028	30000
tfs1_150.txt	100	100	250	1000	2289172	10000	4468208	30000
tfs1_151.txt	100	100	500	500	1192756	10000	2473682	30000
tfs1_152.txt	100	100	500	500	1148265	10000	2288667	30000
tfs1_153.txt	100	100	500	500	1111452	10000	2279396	30000
tfs1_154.txt	100	100	500	500	1202876	10000	2421037	30000
tfs1_155.txt	100	100	500	500	1163057	10000	2351794	30000
tfs1_156.txt	100	100	500	500	1142351	10000	2270913	30000
tfs1_157.txt	100	100	500	500	1151407	10000	2354425	30000
tfs1_158.txt	100	100	500	500	1150984	10000	2315886	30000
tfs1_159.txt	100	100	500	500	1184848	10000	2352358	30000
tfs1_160.txt	100	100	500	500	1181888	10000	2329787	30000
tfs1_161.txt	100	100	500	1500	3619656	10000	6974352	30000
tfs1_162.txt	100	100	500	1500	3609267	10000	7166904	30000
tfs1_163.txt	100	100	500	1500	3733194	10000	7724427	30000
tfs1_164.txt	100	100	500	1500	3590343	10000	7205265	30000
tfs1_165.txt	100	100	500	1500	3632892	10000	7244280	30000
tfs1_166.txt	100	100	500	1500	3488469	10000	6845208	30000
tfs1_167.txt	100	100	500	1500	3243444	10000	6335340	30000
tfs1_168.txt	100	100	500	1500	3395061	10000	6967239	30000
tfs1_169.txt	100	100	500	1500	3674292	10000	7382952	30000
tfs1_170.txt	100	100	500	1500	3823185	10000	8023494	30000
tfs1_171.txt	100	100	500	2000	4733652	10000	9786208	30000
tfs1_172.txt	100	100	500	2000	4687708	10000	9998684	30000
tfs1_173.txt	100	100	500	2000	4518176	10000	8786880	30000
tfs1_174.txt	100	100	500	2000	4841428	10000	9700196	30000
tfs1_175.txt	100	100	500	2000	4677940	10000	9278844	30000
tfs1_176.txt	100	100	500	2000	4961112	10000	9610952	30000
tfs1_177.txt	100	100	500	2000	4326116	10000	8442168	30000
tfs1_178.txt	100	100	500	2000	4714040	10000	9170260	30000
tfs1_179.txt	100	100	500	2000	4895268	10000	9354448	30000
tfs1_180.txt	100	100	500	2000	4490968	10000	8516696	30000
tfs1_181.txt	100	100	1000	1000	2282736	10000	4574110	30000
tfs1_182.txt	100	100	1000	1000	2296458	10000	4739859	30000
tfs1_183.txt	100	100	1000	1000	2324625	10000	4706457	30000
tfs1_184.txt	100	100	1000	1000	2345113	10000	4746308	30000
tfs1_185.txt	100	100	1000	1000	2294116	10000	4611575	30000
tfs1_186.txt	100	100	1000	1000	2164282	10000	4349731	30000
tfs1_187.txt	100	100	1000	1000	2281941	10000	4579542	30000
tfs1_188.txt	100	100	1000	1000	2421246	10000	4929363	30000
tfs1_189.txt	100	100	1000	1000	2363481	10000	4671661	30000
tfs1_190.txt	100	100	1000	1000	2311735	10000	4601685	30000
tfs1_191.txt	100	100	1000	3000	7206024	10000	14060067	30000
tfs1_192.txt	100	100	1000	3000	6879510	10000	13645401	30000
tfs1_193.txt	100	100	1000	3000	7038840	10000	14401908	30000
tfs1_194.txt	100	100	1000	3000	6810516	10000	13518681	30000
tfs1_195.txt	100	100	1000	3000	6849399	10000	13901217	30000
tfs1_196.txt	100	100	1000	3000	6867057	10000	13437594	30000
tfs1_197.txt	100	100	1000	3000	6779724	10000	13474296	30000
tfs1_198.txt	100	100	1000	3000	6998214	10000	14123067	30000
tfs1_199.txt	100	100	1000	3000	6673083	10000	13339119	30000
tfs1_200.txt	100	100	1000	3000	6879840	10000	13633299	30000
tfs1_201.txt	100	100	1000	4000	9513916	10000	19291488	30000
tfs1_202.txt	100	100	1000	4000	9325196	10000	18452040	30000
tfs1_203.txt	100	100	1000	4000	9797636	10000	19859448	30000
tfs1_204.txt	100	100	1000	4000	8965792	10000	17929436	30000
tfs1_205.txt	100	100	1000	4000	9001552	10000	17602716	30000
tfs1_206.txt	100	100	1000	4000	9762180	10000	20003492	30000
tfs1_207.txt	100	100	1000	4000	10095620	10000	20339276	30000
tfs1_208.txt	100	100	1000	4000	8946196	10000	17926968	30000
tfs1_209.txt	100	100	1000	4000	9231832	10000	18596576	30000
tfs1_210.txt	100	100	1000	4000	9218148	10000	19429720	30000
tfs2_1.txt	100	100	40	40	87076	10000	161917	29973
tfs2_2.txt	100	100	40	40	71503	10000	144915	29994
tfs2_3.txt	100	100	40	40	59198	10000	109111	29994
tfs2_4.txt	100	100	40	40	62570	10000	128440	30000
tfs2_5.txt	100	100	40	40	56607	10000	104406	29997
tfs2_6.txt	100	100	40	40	73803	10000	148403	30000
tfs2_7.txt	100	100	40	40	81907	10000	151422	30000
tfs2_8.txt	100	100	40	40	100851	10000	195487	29976
tfs2_9.txt	100	100	40	40	80008	10000	172406	30000
tfs2_10.txt	100	100	40	40	86136	10000	176179	30000
tfs2_11.txt	100	100	40	120	291588	10000	530079	30000
tfs2_12.txt	100	100	40	120	261402	10000	490062	30000
tfs2_13.txt	100	100	40	120	304029	10000	560241	30000
tfs2_14.txt	100	100	40	120	193176	10000	425355	30000
tfs2_15.txt	100	100	40	120	244410	10000	498936	30000
tfs2_16.txt	100	100	40	120	282888	10000	634110	30000
tfs2_17.txt	100	100	40	120	194199	10000	382125	30000
tfs2_18.txt	100	100	40	120	231261	10000	501072	30000
tfs2_19.txt	100	100	40	120	217623	10000	475404	30000
tfs2_20.txt	100	100	40	120	233832	10000	472521	30000
tfs2_21.txt	100	100	40	160	266852	10000	529548	30000
tfs2_22.txt	100	100	40	160	305816	10000	664500	30000
tfs2_23.txt	100	100	40	160	334780	10000	718504	30000
tfs2_24.txt	100	100	40	160	297308	10000	640772	30000
tfs2_25.txt	100	100	40	160	314240	10000	630060	30000
tfs2_26.txt	100	100	40	160	357864	10000	738476	30000
tfs2_27.txt	100	100	40	160	285968	10000	611528	30000
tfs2_28.txt	100	100	40	160	312736	10000	667620	30000
tfs2_29.txt	100	100	40	160	294500	10000	499036	30000
tfs2_30.txt	100	100	40	160	346608	10000	711928	29994
tfs2_31.txt	100	100	50	50	106347	10000	215999	30000
tfs2_32.txt	100	100	50	50	115815	10000	273167	30000
tfs2_33.txt	100	100	50	50	87924	10000	174269	30000
tfs2_34.txt	100	100	50	50	96792	10000	195632	30000
tfs2_35.txt	100	100	50	50	128718	10000	220881	29994
tfs2_36.txt	100	100	50	50	91499	10000	161073	30000
tfs2_37.txt	100	100	50	50	115375	10000	209882	30000
tfs2_38.txt	100	100	50	50	107972	10000	204918	29997
tfs2_39.txt	100	100	50	50	74977	10000	148590	30000
tfs2_40.txt	100	100	50	50	92241	10000	189923	30000
tfs2_41.txt	100	100	50	150	264786	10000	556608	30000
tfs2_42.txt	100	100	50	150	263328	10000	597741	30000
tfs2_43.txt	100	100	50	150	403671	10000	763509	30000
tfs2_44.txt	100	100	50	150	206340	10000	422079	30000
tfs2_45.txt	100	100	50	150	297147	10000	657825	30000
tfs2_46.txt	100	100	50	150	313164	10000	764718	30000
tfs2_47.txt	100	100	50	150	223416	10000	493407	30000
tfs2_48.txt	100	100	50	150	324798	10000	647907	30000
tfs2_49.txt	100	100	50	150	243612	10000	520686	30000
tfs2_50.txt	100	100	50	150	263853	10000	470976	30000
tfs2_51.txt	100	100	50	200	438668	10000	1000092	30000
tfs2_52.txt	100	100	50	200	454508	10000	902896	30000
tfs2_53.txt	100	100	50	200	383572	10000	723736	30000
tfs2_54.txt	100	100	50	200	429448	10000	959340	30000
tfs2_55.txt	100	100	50	200	435884	10000	933560	30000
tfs2_56.txt	100	100	50	200	356700	10000	676612	30000
tfs2_57.txt	100	100	50	200	411576	10000	838268	30000
tfs2_58.txt	100	100	50	200	418196	10000	792912	30000
tfs2_59.txt	100	100	50	200	286072	10000	593356	30000
tfs2_60.txt	100	100	50	200	364924	10000	748156	30000
tfs2_61.txt	100	100	100	100	189319	10000	365973	30000
tfs2_62.txt	100	100	100	100	168446	10000	311281	30000
tfs2_63.txt	100	100	100	100	191267	10000	411056	30000
tfs2_64.txt	100	100	100	100	224546	10000	462454	30000
tfs2_65.txt	100	100	100	100	200923	10000	392796	30000
tfs2_66.txt	100	100	100	100	212080	10000	426734	30000
tfs2_67.txt	100	100	100	100	210759	10000	445138	30000
tfs2_68.txt	100	100	100	100	183009	10000	339756	30000
tfs2_69.txt	100	100	100	100	163854	10000	345459	30000
tfs2_70.txt	100	100	100	100	168718	10000	322465	30000
tfs2_71.txt	100	100	100	300	657324	10000	1211769	30000
tfs2_72.txt	100	100	100	300	607797	10000	1245108	30000
tfs2_73.txt	100	100	100	300	610599	10000	1331193	30000
tfs2_74.txt	100	100	100	300	573699	10000	1277325	30000
tfs2_75.txt	100	100	100	300	701964	10000	1325181	30000
tfs2_76.txt	100	100	100	300	523134	10000	1015890	30000
tfs2_77.txt	100	100	100	300	573432	10000	1221012	30000
tfs2_78.txt	100	100	100	300	466941	10000	899205	30000
tfs2_79.txt	100	100	100	300	590580	10000	1047657	30000
tfs2_80.txt	100	100	100	300	598128	10000	1150035	30000
tfs2_81.txt	100	100	100	400	897784	10000	1896992	30000
tfs2_82.txt	100	100	100	400	720068	10000	1423892	30000
tfs2_83.txt	100	100	100	400	684272	10000	1499868	30000
tfs2_84.txt	100	100	100	400	696012	10000	1359096	30000
tfs2_85.txt	100	100	100	400	725288	10000	1441904	30000
tfs2_86.txt	100	100	100	400	753756	10000	1509048	30000
tfs2_87.txt	100	100	100	400	760356	10000	1506636	30000
tfs2_88.txt	100	100	100	400	771412	10000	1539736	30000
tfs2_89.txt	100	100	100	400	798500	10000	1602936	30000
tfs2_90.txt	100	100	100	400	838744	10000	1516808	30000
tfs2_91.txt	100	100	150	150	250893	10000	515085	30000
tfs2_92.txt	100	100	150	150	279604	10000	563570	30000
tfs2_93.txt	100	100	150	150	276081	10000	508780	30000
tfs2_94.txt	100	100	150	150	295970	10000	579316	30000
tfs2_95.txt	100	100	150	150	258302	10000	535119	30000
tfs2_96.txt	100	100	150	150	263252	10000	550947	30000
tfs2_97.txt	100	100	150	150	291251	10000	567829	30000
tfs2_98.txt	100	100	150	150	257490	10000	549317	30000
tfs2_99.txt	100	100	150	150	260629	10000	546211	30000
tfs2_100.txt	100	100	150	150	301544	10000	607648	30000
tfs2_101.txt	100	100	150	450	908874	10000	1822008	30000
tfs2_102.txt	100	100	150	450	871665	10000	1735755	30000
tfs2_103.txt	100	100	150	450	957654	10000	2076672	30000
tfs2_104.txt	100	100	150	450	899019	10000	1825269	30000
tfs2_105.txt	100	100	150	450	818358	10000	1623369	30000
tfs2_106.txt	100	100	150	450	893412	10000	1845141	30000
tfs2_107.txt	100	100	150	450	914112	10000	1777128	30000
tfs2_108.txt	100	100	150	450	877443	10000	1669536	30000
tfs2_109.txt	100	100	150	450	864372	10000	1907589	30000
tfs2_110.txt	100	100	150	450	786699	10000	1628487	30000
tfs2_111.txt	100	100	150	600	1219236	10000	2338108	30000
tfs2_112.txt	100	100	150	600	1244800	10000	2513008	30000
tfs2_113.txt	100	100	150	600	1011080	10000	1993276	30000
tfs2_114.txt	100	100	150	600	1260592	10000	2525220	30000
tfs2_115.txt	100	100	150	600	1138480	10000	2223520	30000
tfs2_116.txt	100	100	150	600	1132120	10000	2382716	30000
tfs2_117.txt	100	100	150	600	1155044	10000	2259784	30000
tfs2_118.txt	100	100	150	600	1098204	10000	2197532	30000
tfs2_119.txt	100	100	150	600	1105324	10000	2138880	30000
tfs2_120.txt	100	100	150	600	1078180	10000	2120884	30000
tfs2_121.txt	100	100	250	250	419455	10000	840403	30000
tfs2_122.txt	100	100	250	250	518875	10000	1051570	30000
tfs2_123.txt	100	100	250	250	480395	10000	941158	30000
tfs2_124.txt	100	100	250	250	405655	10000	830628	30000
tfs2_125.txt	100	100	250	250	427421	10000	824110	30000
tfs2_126.txt	100	100	250	250	443439	10000	804062	30000
tfs2_127.txt	100	100	250	250	513998	10000	1041484	30000
tfs2_128.txt	100	100	250	250	505908	10000	1037505	30000
tfs2_129.txt	100	100	250	250	433676	10000	831185	30000
tfs2_130.txt	100	100	250	250	519111	10000	1047904	30000
tfs2_131.txt	100	100	250	750	1578144	10000	3213633	30000
tfs2_132.txt	100	100	250	750	1539801	10000	2923041	30000
tfs2_133.txt	100	100	250	750	1247613	10000	2460768	30000
tfs2_134.txt	100	100	250	750	1496304	10000	2921964	30000
tfs2_135.txt	100	100	250	750	1427817	10000	2864739	30000
tfs2_136.txt	100	100	250	750	1360932	10000	2730771	30000
tfs2_137.txt	100	100	250	750	1548030	10000	3278220	30000
tfs2_138.txt	100	100	250	750	1629501	10000	3265332	30000
tfs2_139.txt	100	100	250	750	1324350	10000	2579229	30000
tfs2_140.txt	100	100	250	750	1670628	10000	3371322	30000
tfs2_141.txt	100	100	250	1000	1882624	10000	3989584	30000
tfs2_142.txt	100	100	250	1000	1994636	10000	4021284	30000
tfs2_143.txt	100	100	250	1000	1970440	10000	3891488	30000
tfs2_144.txt	100	100	250	1000	1996300	10000	3815968	30000
tfs2_145.txt	100	100	250	1000	1935552	10000	3904100	30000
tfs2_146.txt	100	100	250	1000	2184252	10000	4280884	30000
tfs2_147.txt	100	100	250	1000	1863036	10000	3736320	30000
tfs2_148.txt	100	100	250	1000	1875940	10000	3708136	30000
tfs2_149.txt	100	100	250	1000	1975864	10000	4170116	30000
tfs2_150.txt	100	100	250	1000	1937060	10000	3630420	30000
tfs2_151.txt	100	100	500	500	899396	10000	1783846	30000
tfs2_152.txt	100	100	500	500	999588	10000	2093384	30000
tfs2_153.txt	100	100	500	500	1010743	10000	1924381	30000
tfs2_154.txt	100	100	500	500	987512	10000	1948822	30000
tfs2_155.txt	100	100	500	500	975011	10000	1991294	30000
tfs2_156.txt	100	100	500	500	1043419	10000	2034533	30000
tfs2_157.txt	100	100	500	500	961026	10000	1907796	30000
tfs2_158.txt	100	100	500	500	943335	10000	1864980	30000
tfs2_159.txt	100	100	500	500	1018777	10000	2002940	30000
tfs2_160.txt	100	100	500	500	935756	10000	1848908	30000
tfs2_161.txt	100	100	500	1500	2950962	10000	5687142	30000
tfs2_162.txt	100	100	500	1500	2770419	10000	5365875	30000
tfs2_163.txt	100	100	500	1500	2642856	10000	5149821	30000
tfs2_164.txt	100	100	500	1500	2840232	10000	5708358	30000
tfs2_165.txt	100	100	500	1500	2752080	10000	5600916	30000
tfs2_166.txt	100	100	500	1500	2881488	10000	5789493	30000
tfs2_167.txt	100	100	500	1500	2781456	10000	5651889	30000
tfs2_168.txt	100	100	500	1500	2912772	10000	5672886	30000
tfs2_169.txt	100	100	500	1500	2952993	10000	5819427	30000
tfs2_170.txt	100	100	500	1500	3019932	10000	5762757	30000
tfs2_171.txt	100	100	500	2000	3651836	10000	7346992	30000
tfs2_172.txt	100	100	500	2000	3483992	10000	7096504	30000
tfs2_173.txt	100	100	500	2000	4210832	10000	8411108	30000
tfs2_174.txt	100	100	500	2000	3903476	10000	8349036	30000
tfs2_175.txt	100	100	500	2000	3957668	10000	7959404	30000
tfs2_176.txt	100	100	500	2000	3919804	10000	8069532	30000
tfs2_177.txt	100	100	500	2000	3744340	10000	7736528	30000
tfs2_178.txt	100	100	500	2000	3638088	10000	7321392	30000
tfs2_179.txt	100	100	500	2000	3815664	10000	7717308	30000
tfs2_180.txt	100	100	500	2000	3988700	10000	7857192	30000
tfs2_181.txt	100	100	1000	1000	1907872	10000	3846041	30000
tfs2_182.txt	100	100	1000	1000	1862568	10000	3775346	30000
tfs2_183.txt	100	100	1000	1000	1915500	10000	3808284	30000
tfs2_184.txt	100	100	1000	1000	1934978	10000	3911574	30000
tfs2_185.txt	100	100	1000	1000	1874788	10000	3804972	30000
tfs2_186.txt	100	100	1000	1000	1961924	10000	3984808	30000
tfs2_187.txt	100	100	1000	1000	1942639	10000	3831155	30000
tfs2_188.txt	100	100	1000	1000	1866182	10000	3722540	30000
tfs2_189.txt	100	100	1000	1000	1879706	10000	3782922	30000
tfs2_190.txt	100	100	1000	1000	1823343	10000	3727470	30000
tfs2_191.txt	100	100	1000	3000	6126564	10000	12428739	30000
tfs2_192.txt	100	100	1000	3000	5475507	10000	10960659	30000
tfs2_193.txt	100	100	1000	3000	5833905	10000	11433459	30000
tfs2_194.txt	100	100	1000	3000	5678343	10000	10855938	30000
tfs2_195.txt	100	100	1000	3000	5845071	10000	11825988	30000
tfs2_196.txt	100	100	1000	3000	5896536	10000	11675832	30000
tfs2_197.txt	100	100	1000	3000	5980260	10000	11953848	30000
tfs2_198.txt	100	100	1000	3000	5632179	10000	10901025	30000
tfs2_199.txt	100	100	1000	3000	5533809	10000	10998585	30000
tfs2_200.txt	100	100	1000	3000	5456175	10000	11032500	30000
tfs2_201.txt	100	100	1000	4000	7638024	10000	14983352	30000
tfs2_202.txt	100	100	1000	4000	7427824	10000	14933408	30000
tfs2_203.txt	100	100	1000	4000	7896668	10000	16767592	30000
tfs2_204.txt	100	100	1000	4000	7579084	10000	14748848	30000
tfs2_205.txt	100	100	1000	4000	7200488	10000	14217948	30000
tfs2_206.txt	100	100	1000	4000	7833824	10000	16332616	30000
tfs2_207.txt	100	100	1000	4000	7650896	10000	15163880	30000
tfs2_208.txt	100	100	1000	4000	7084152	10000	13645744	30000
tfs2_209.txt	100	100	1000	4000	8004328	10000	15635952	30000
tfs2_210.txt	100	100	1000	4000	7687328	10000	14555908	30000
tfs3_1.txt	100	100	40	40	50975	10000	99190	29991
tfs3_2.txt	100	100	40	40	49326	10000	101216	29991
tfs3_3.txt	100	100	40	40	52540	10000	118782	30000
tfs3_4.txt	100	100	40	40	51196	10000	77284	28170
